experiment,level,gamma_coefficient,gamma_exponent,gamma,n_steps,completed,path
figure_scripts,residue,1,-1,0.1,95,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/BVRW_bench/TeaA_ISO_tri_BVRW_bench_Sp_res_neighbours/train_TeaA_ISO_tri_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,125,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/BVRW_bench/TeaA_ISO_tri_BVRW_bench_Sp_res_neighbours/train_TeaA_ISO_tri_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,99,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/BVRW_bench/TeaA_ISO_tri_BVRW_bench_Sp_res_neighbours/train_TeaA_ISO_tri_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,116,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/RW_bench/TeaA_ISO_tri_RW_bench_R3_k_sequence/train_TeaA_ISO_tri_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,98,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/RW_bench/TeaA_ISO_tri_RW_bench_R3_k_sequence/train_TeaA_ISO_tri_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,113,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/RW_bench/TeaA_ISO_tri_RW_bench_R3_k_sequence/train_TeaA_ISO_tri_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,110,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/RW_bench/TeaA_ISO_tri_RW_bench_Sp_res_neighbours/train_TeaA_ISO_tri_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,147,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/RW_bench/TeaA_ISO_tri_RW_bench_Sp_res_neighbours/train_TeaA_ISO_tri_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,109,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/bi_tri_modal/data/TeaA_ISO_tri/Benchmark/RW_bench/TeaA_ISO_tri_RW_bench_Sp_res_neighbours/train_TeaA_ISO_tri_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,124,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/clipped_noise/noisy_dfrac_sd_0/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,112,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/clipped_noise/noisy_dfrac_sd_0/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,109,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/clipped_noise_allpeptides/noisy_dfrac_sd_0/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,105,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/clipped_noise_allpeptides/noisy_dfrac_sd_0/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,123,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/complete_dataset/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,120,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/complete_dataset/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,126,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/complete_dataset/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,55,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/gamma1_1_exp-2_3/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,51,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/gamma1_1_exp-2_3/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,52,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/gamma1_1_exp-2_3/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,118,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/gamma1_9_exp-2_1/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,110,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/gamma1_9_exp-2_1/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,111,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/gamma1_9_exp-2_1/data/TeaA_auto_VAL/Benchmark/RW_bench/TeaA_auto_VAL_RW_bench_r_naive_random/train_TeaA_auto_VAL_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,107,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/scaling_analysis/data/TeaA_ISO_bi_sliced_20/Benchmark/RW_bench/TeaA_ISO_bi_sliced_20_RW_bench_R3_k_sequence/train_TeaA_ISO_bi_sliced_20_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,113,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/scaling_analysis/data/TeaA_ISO_bi_sliced_20/Benchmark/RW_bench/TeaA_ISO_bi_sliced_20_RW_bench_R3_k_sequence/train_TeaA_ISO_bi_sliced_20_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,119,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/scaling_analysis/data/TeaA_ISO_bi_sliced_20/Benchmark/RW_bench/TeaA_ISO_bi_sliced_20_RW_bench_R3_k_sequence/train_TeaA_ISO_bi_sliced_20_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,102,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/scaling_analysis/data/TeaA_ISO_bi_sliced_20/Benchmark/RW_bench/TeaA_ISO_bi_sliced_20_RW_bench_Sp_res_neighbours/train_TeaA_ISO_bi_sliced_20_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,113,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/scaling_analysis/data/TeaA_ISO_bi_sliced_20/Benchmark/RW_bench/TeaA_ISO_bi_sliced_20_RW_bench_Sp_res_neighbours/train_TeaA_ISO_bi_sliced_20_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,133,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/TeaA/scaling_analysis/data/TeaA_ISO_bi_sliced_20/Benchmark/RW_bench/TeaA_ISO_bi_sliced_20_RW_bench_Sp_res_neighbours/train_TeaA_ISO_bi_sliced_20_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,44,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/_Bradshaw/Reproducibility_pack_v2/code/HDXer/_output/mixed_gamma_1x10^-1_per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,44,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_autovalidation/_Bradshaw/Reproducibility_pack_v2/code/HDXer/_output_mcminBV/mixed_gamma_1x10^-1_per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,281,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_R3_k_sequence/train_BPTI_TFES_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,335,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_R3_k_sequence/train_BPTI_TFES_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,305,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_R3_k_sequence/train_BPTI_TFES_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,299,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_R3_k_sequence/train_BPTI_TFES_4/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,361,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_R3_k_sequence/train_BPTI_TFES_5/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,320,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_Sp_res_neighbours/train_BPTI_TFES_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,314,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_Sp_res_neighbours/train_BPTI_TFES_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,334,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_Sp_res_neighbours/train_BPTI_TFES_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,239,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_Sp_res_neighbours/train_BPTI_TFES_4/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,349,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_Sp_res_neighbours/train_BPTI_TFES_5/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,239,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_r_naive_random/train_BPTI_TFES_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,419,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_r_naive_random/train_BPTI_TFES_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,311,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_r_naive_random/train_BPTI_TFES_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,258,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_r_naive_random/train_BPTI_TFES_4/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,337,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_r_naive_random/train_BPTI_TFES_5/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,414,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_s_naive_sequential/train_BPTI_TFES_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,347,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_s_naive_sequential/train_BPTI_TFES_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,420,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_s_naive_sequential/train_BPTI_TFES_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,290,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_s_naive_sequential/train_BPTI_TFES_4/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,422,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_TFES/Benchmark/RW_bench/BPTI_TFES_RW_bench_s_naive_sequential/train_BPTI_TFES_5/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,100001,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_shaw_400/Benchmark/RW_bench/BPTI_shaw_400_RW_bench_r_naive_random/train_BPTI_shaw_400_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,27698,False,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/BPTI/data/BPTI_shaw_400/Benchmark/RW_bench/BPTI_shaw_400_RW_bench_r_naive_random/train_BPTI_shaw_400_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,1000001,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/RW+BV_switch/data/MoPrP_af_dirty/Benchmark/BVRW_bench/MoPrP_af_dirty_BVRW_bench_R3_k_sequence/train_MoPrP_af_dirty_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,7,False,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/RW+BV_switch/data/MoPrP_af_dirty/Benchmark/BVRW_bench/MoPrP_af_dirty_BVRW_bench_R3_k_sequence/train_MoPrP_af_dirty_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,58,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_r_naive_random/train_MoPrP_af_clean_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,75,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_r_naive_random/train_MoPrP_af_clean_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,87,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_r_naive_random/train_MoPrP_af_clean_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,72,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_R3_k_sequence/train_MoPrP_af_clean_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,86,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_R3_k_sequence/train_MoPrP_af_clean_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,86,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_R3_k_sequence/train_MoPrP_af_clean_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,75,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_Sp_res_neighbours/train_MoPrP_af_clean_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,75,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_Sp_res_neighbours/train_MoPrP_af_clean_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,65,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_clean/Benchmark/RW_bench/MoPrP_af_clean_RW_bench_Sp_res_neighbours/train_MoPrP_af_clean_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,137,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_R3_k_sequence/train_MoPrP_af_dirty_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,153,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_R3_k_sequence/train_MoPrP_af_dirty_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,153,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_R3_k_sequence/train_MoPrP_af_dirty_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,135,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_Sp_res_neighbours/train_MoPrP_af_dirty_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,135,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_Sp_res_neighbours/train_MoPrP_af_dirty_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,113,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_copy_lr1e-3/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_Sp_res_neighbours/train_MoPrP_af_dirty_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,1000001,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_switch/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_r_naive_random/train_MoPrP_af_dirty_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,1000001,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_switch/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_r_naive_random/train_MoPrP_af_dirty_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,1000001,True,/home/alexi/Documents/ValDX/figure_scripts/jaxent_cross_validation/MoPrP/MoPrP/man_pD4_switch/data/MoPrP_af_dirty/Benchmark/RW_bench/MoPrP_af_dirty_RW_bench_r_naive_random/train_MoPrP_af_dirty_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,8928,True,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,9,False,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/rho1000/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho1000_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho1000_n0_RW-Only0_fit_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,9853,True,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,13009,True,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_2/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,9222,True,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_BV-RW1_fit_3/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,35484,True,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_1/reweighting_gamma_1x10^-1per_iteration_output.dat
figure_scripts,residue,1,-1,0.1,37340,True,/home/alexi/Documents/ValDX/figure_scripts/kinetic_simulation/_fits/ISO-Bimodal/split-R3/rho0.01/n0/data/Sweep-Methods/TeaA_ISO-Bimodal_rho0.01_n0/Benchmark/RW_bench/TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_RW_bench_R3_k_sequence/train_TeaA_ISO-Bimodal_rho0.01_n0_RW-BV0_fit_2/reweighting_gamma_1x10^-1per_iteration_output.dat
